model,fold,RMSE,MAE,Spearman,NDCG@20,Hit@20
GCN,1,3.396194454408605,2.925859212875366,0.13743568845880752,0.7145308675782841,1.0
GCN,2,3.2301659955339157,2.7213289737701416,0.21144567806326867,0.7153506827404188,1.0
GCN,3,3.295059065571582,2.8574423789978027,0.11737259179927184,0.7132155416818897,1.0
GCN,4,3.170853022657529,2.768381118774414,0.1952874610285123,0.7776241944838141,1.0
GCN,5,3.463895132437671,2.9825239181518555,0.0028869877469128403,0.6484039795872545,1.0
GCN,mean,3.31123353412186,2.851107120513916,0.13288568141935464,0.7138250532143323,1.0
GCN,spearman_std,,,0.07379251187111442,,
