model,fold,RMSE,MAE,Spearman,NDCG@20,Hit@20
GraphSAGE,1,1.39424442365522,1.018206000328064,0.8520248091894109,0.9506663254042719,1.0
GraphSAGE,2,1.3857698014393216,1.0087451934814453,0.8404764177109783,0.9565460650613473,1.0
GraphSAGE,3,1.4911164439302287,1.0622881650924683,0.8364297293437492,0.9477914867842474,1.0
GraphSAGE,4,1.4148665191992067,1.0207734107971191,0.8494798765233504,0.948388914601176,1.0
GraphSAGE,5,1.4130545970549466,1.0249977111816406,0.8488277783735099,0.9536422393472949,1.0
GraphSAGE,mean,1.4198103570557847,1.0270020961761475,0.8454477222281997,0.9514070062396675,1.0
GraphSAGE,spearman_std,,,0.0059494400571420735,,
