sample_id,canonical_drug_id,pred_xgb,pred_residualmlp,pred_gcn,ensemble_score,rank,is_top100
MDA-MB-436,1838,0.8211526274681091,3.6312878131866455,3.0892999172210693,2.117822641134262,7990,False
MDA-MB-436,1613,0.8211526274681091,3.6312878131866455,3.0890560150146484,2.117773860692978,7991,False
HCC1419,2000,0.11157553642988205,3.688840627670288,4.775798797607422,2.117599716037512,7992,False
HCC1419,290,0.11157553642988205,3.688840627670288,4.775761127471924,2.117592182010412,7993,False
MDA-MB-436,330,0.8211526274681091,3.6312878131866455,3.084137201309204,2.116790097951889,7994,False
MDA-MB-436,1739,0.8211526274681091,3.6312878131866455,3.080749034881592,2.1161124646663665,7995,False
MDA-MB-436,1853,0.8211526274681091,3.6312878131866455,3.071894884109497,2.1143416345119475,7996,False
HCC1419,415,0.11157553642988205,3.688840627670288,4.758340835571289,2.1141081236302854,7997,False
MDA-MB-436,1997,0.8211526274681091,3.6312878131866455,3.0622503757476807,2.1124127328395845,7998,False
MDA-MB-436,477,0.8211526274681091,3.6312878131866455,3.0581107139587402,2.111584800481796,7999,False
MDA-MB-436,1382,0.8211526274681091,3.6312878131866455,3.053286552429199,2.110619968175888,8000,False
HCC1419,1030,0.11157553642988205,3.688840627670288,4.717748165130615,2.1059895895421503,8001,False
HCC1419,1782,0.11157553642988205,3.688840627670288,4.7119574546813965,2.104831447452307,8002,False
HCC1428,1430,1.1782171726226807,4.219289302825928,1.2491624355316162,2.104727864265442,8003,False
HCC1419,231,0.11157553642988205,3.688840627670288,4.710293292999268,2.1044986151158813,8004,False
HCC1937,2498,-0.44926825165748596,3.557645320892334,6.3076958656311035,2.1041986435651783,8005,False
MDA-MB-436,1732,0.8211526274681091,3.6312878131866455,3.016723394393921,2.1033073365688324,8006,False
HCC1419,2157,0.11157553642988205,3.688840627670288,4.695681095123291,2.1015761755406857,8007,False
MDA-MB-436,1445,0.8211526274681091,3.6312878131866455,3.0061516761779785,2.101192992925644,8008,False
MDA-MB-436,2170,0.8211526274681091,3.6312878131866455,3.0036232471466064,2.1006873071193697,8009,False
HCC1187,1563,0.6556668877601624,2.3069424629211426,5.402858257293701,2.1004878342151643,8010,False
HCC1428,2149,1.1782171726226807,4.219289302825928,1.2147873640060425,2.097852849960327,8011,False
HCC1419,1089,0.11157553642988205,3.688840627670288,4.671047687530518,2.096649494022131,8012,False
HCC1419,1253,0.11157553642988205,3.688840627670288,4.669381618499756,2.0963162802159787,8013,False
HCC1419,2043,0.11157553642988205,3.688840627670288,4.667428493499756,2.0959256552159786,8014,False
