config_id,spearman_mean,spearman_std,rmse_mean,rmse_std,mae_mean,val_minus_train_mse_mean,params_json
1,0.4735650628721353,0.009188284533313598,2.0656999689015523,0.043776739427918876,1.5343607664108276,0.32601199150085447,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 800, ""reg_alpha"": 1.0, ""reg_lambda"": 10, ""subsample"": 0.8}"
2,0.4735492020353903,0.00921441892942809,2.0658850965631865,0.04299170488008144,1.5344353437423706,0.3085071086883545,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 7, ""n_estimators"": 800, ""reg_alpha"": 3.0, ""reg_lambda"": 10, ""subsample"": 0.8}"
5,0.47209303387356016,0.00936553512222858,2.0669454884586704,0.04344516349739372,1.5357497453689575,0.3554982662200928,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 5, ""subsample"": 0.7}"
4,0.47174578171184905,0.007947005699712488,2.0682374857732158,0.04361637889786971,1.5349082946777344,0.4711921215057373,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 800, ""reg_alpha"": 1.0, ""reg_lambda"": 10, ""subsample"": 0.8}"
3,0.4714081819836042,0.00969278239156699,2.0684777628902475,0.04149940708517909,1.5392227649688721,0.27413187026977537,"{""colsample_bytree"": 0.5, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 7, ""n_estimators"": 800, ""reg_alpha"": 3.0, ""reg_lambda"": 20, ""subsample"": 0.7}"
6,0.47049215263158645,0.009620026749477885,2.0692646614680243,0.043234398604797324,1.53841290473938,0.421085262298584,"{""colsample_bytree"": 0.5, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 7, ""n_estimators"": 800, ""reg_alpha"": 3.0, ""reg_lambda"": 20, ""subsample"": 0.7}"
