config_id,spearman_mean,spearman_std,rmse_mean,rmse_std,mae_mean,val_minus_train_mse_mean,params_json
1,0.4703007225307621,0.010705629693797463,2.075779353095455,0.045226523613391884,1.5508188962936402,-0.08194751017732074,"{""dropout"": 0.2, ""grad_clip"": null, ""hidden_dim"": 128, ""lr"": 0.0001, ""num_layers"": 3, ""pathway_norm"": ""pathway_zscore"", ""patience"": 5, ""weight_decay"": 0.001}"
2,0.46469331297904165,0.011192154171571057,2.1098730349560526,0.039470436308539705,1.5969962120056151,-0.3309778282876996,"{""dropout"": 0.3, ""grad_clip"": 1.0, ""hidden_dim"": 128, ""lr"": 0.0001, ""num_layers"": 3, ""pathway_norm"": ""pathway_zscore"", ""patience"": 5, ""weight_decay"": 0.001}"
3,0.4640889655211681,0.008576710322840556,2.1124540486938868,0.03741945907937624,1.5991660833358765,-0.27986610958616664,"{""dropout"": 0.3, ""grad_clip"": 1.0, ""hidden_dim"": 128, ""lr"": 0.0001, ""num_layers"": 2, ""pathway_norm"": ""pathway_zscore"", ""patience"": 5, ""weight_decay"": 0.001}"
4,0.37715783542258896,0.012230909688448187,2.1455453117704786,0.03767269054776264,1.6154006719589233,-0.22366396198247057,"{""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_dim"": 256, ""lr"": 0.0003, ""num_layers"": 3, ""pathway_norm"": ""raw"", ""patience"": 5, ""weight_decay"": 0.0005}"
